composition,material_id,target,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char
InSb,11,,In1 Sb1,0.0833333333333333,0.5156510469368579,0.473351125919995,0.4410401285647924,0.4291493275562995,0.4203135646900318,0.5161290322580645,0.5376344086021505,0.021505376344086,0.5268817204301075,0.021505376344086,0.5161290322580645,0.7789473684210526,0.8316831683168316,0.099009900990099,0.8315789473684211,0.1052631578947368,0.7789473684210526,0.46836946030253,0.4969382950208332,0.0285688347183031,0.4826538776616816,0.0285688347183031,0.46836946030253,0.1091470442295726,0.2335973578297659,0.1244503136001932,0.1713722010296693,0.1244503136001932,0.1091470442295726,0.75,0.8235294117647058,0.1176470588235294,0.7959183673469389,0.1249999999999999,0.75,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5070422535211268,0.5211267605633803,0.0140845070422535,0.5140845070422535,0.0140845070422535,0.5070422535211268,0.3103448275862069,0.3949843260188087,0.0846394984326018,0.3526645768025078,0.0846394984326018,0.3103448275862069,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.5,0.3333333333333333,0.375,0.3999999999999999,0.2,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.5,0.0714285714285714,0.4642857142857143,0.0714285714285714,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4,0.8,0.3999999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.2272727272727272,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.1690805902383655,0.2353688989784335,0.066288308740068,0.2022247446083995,0.066288308740068,0.1690805902383655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6035242290748899,0.7224669603524229,0.118942731277533,0.6629955947136563,0.118942731277533,0.6035242290748899,1.0,0.375,0.9999999999999998,0.0,0.019599458663256,0.0195994586632556
Sr2Be2B2O7,12,,Sr2 Be2 B2 O7,0.25,0.3398355087808688,0.3606002954891728,0.3947188250204157,0.4118852849033487,0.4235302800103873,0.032258064516129,0.3978494623655914,0.3655913978494624,0.1133167907361455,0.1750970286950435,0.075268817204301,0.0736842105263157,0.8514851485148515,0.7821782178217822,0.7206477732793523,0.4140766116474619,0.9052631578947368,0.032940343812057,0.356439877088988,0.323499533276931,0.0993318129248908,0.1582203471779059,0.0616952669153057,0.0107088755811908,0.6127582377480644,0.6020493621668737,0.2043236981658978,0.4170165409516767,0.0107088755811908,0.0625,0.8823529411764706,0.8235294117647058,0.6263736263736264,0.710059171597633,0.9375,0.1666666666666666,0.6666666666666666,0.5,0.2435897435897436,0.2603550295857988,0.1666666666666666,0.1643192488262911,0.7699530516431925,0.6056338028169014,0.2921632358252077,0.3020251687640636,0.1643192488262911,0.0501567398119122,0.8307210031347962,0.7805642633228841,0.5529298287918978,0.5983194524308582,0.8307210031347962,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4326923076923076,0.7289940828402366,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.1785714285714285,0.1428571428571428,0.1181318681318681,0.1301775147928994,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3692307692307693,0.4544378698224851,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.0839160839160839,0.1032813340505648,0.0909090909090909,0.0139160045402951,0.4412258796821793,0.4273098751418842,0.0901073954422422,0.2160729133784228,0.0314642451759364,0.0,0.1940659620527187,0.1940659620527187,0.0298563018542644,0.1010520985836641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,0.9823788546255506,0.9383259911894272,0.4161301253812267,0.8013971795740689,0.0440528634361233,1.0,0.4326923076923076,0.0,0.0,0.854910185886191,0.6735087384030756
K2CuNbS4,13,,K2 Cu1 Nb1 S4,0.25,0.3158796624339209,0.323672891267749,0.3477090407727155,0.363546017384387,0.3755514238117548,0.1612903225806451,0.4301075268817204,0.2688172043010752,0.2204301075268817,0.1451612903225806,0.1612903225806451,0.0210526315789473,0.8613861386138614,0.8415841584158416,0.6065789473684211,0.6467105263157895,0.9157894736842104,0.1278110074872405,0.3781952381489337,0.2503842306616932,0.1825396373033752,0.1352413222884731,0.1278110074872405,0.0846733648552503,0.7182980265109649,0.6336246616557146,0.2041942220903704,0.3313480082646581,0.0982806465756014,0.0,0.8823529411764706,0.8823529411764706,0.5663265306122449,0.7421874999999999,0.9375,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4375,0.2083333333333333,0.3333333333333333,0.3474178403755869,0.8075117370892019,0.460093896713615,0.5129107981220657,0.3503521126760563,0.3474178403755869,0.0094043887147335,0.5611285266457681,0.5517241379310346,0.3581504702194357,0.4059561128526646,0.5611285266457681,0.5,1.0,0.5,0.75,0.4999999999999999,1.0,0.0,0.6666666666666666,0.6666666666666666,0.375,0.7999999999999998,0.8,0.0,1.0,1.0,0.1749999999999999,0.5249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.3571428571428571,0.1517857142857142,0.15625,0.1785714285714285,0.0,1.0,1.0,0.5,0.9999999999999998,0.0,0.0,0.4,0.4,0.2,0.3999999999999999,0.4,0.0,0.6666666666666666,0.6666666666666666,0.0833333333333333,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.3181818181818182,0.2727272727272727,0.1022727272727272,0.1079545454545454,0.0909090909090909,0.0493076049943246,0.6126371547486946,0.56332954975437,0.265029322739387,0.3476078320093074,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,1.0,0.7004405286343612,0.6475770925110131,0.6960352422907489,0.2995594713656387,0.75,0.375,0.1749999999999999,0.0,0.5849687775837243,0.4349762308585868
PrTe2,14,,Pr1 Te2,0.0833333333333333,0.5789026494498102,0.5635845619183567,0.5676748962979851,0.5761624948553288,0.5837415101915121,0.5483870967741935,0.6236559139784946,0.075268817204301,0.5734767025089605,0.066905615292712,0.5483870967741935,0.1684210526315789,0.8811881188118812,0.7227722772277227,0.6807017543859649,0.6830409356725146,0.936842105263158,0.5209720021304399,0.5757377833662548,0.0547657812358148,0.5392272625423782,0.0486806944318353,0.5209720021304399,0.1860466947931079,0.3124161523133429,0.126369457520235,0.2281698472998528,0.1123284066846533,0.1860466947931079,0.125,0.8823529411764706,0.7647058823529411,0.653061224489796,0.7222222222222222,0.9375,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.7222222222222222,0.1481481481481481,0.6666666666666666,0.5023474178403756,0.8075117370892019,0.3051643192488263,0.6040688575899843,0.2712571726656234,0.5023474178403756,0.1065830721003134,0.4106583072100314,0.3040752351097179,0.309299895506792,0.2702890978753048,0.4106583072100314,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.711111111111111,0.8,0.0,1.0,1.0,0.6666666666666666,0.8888888888888886,1.0,0.0,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.1904761904761904,0.0,0.1428571428571428,0.5357142857142857,0.3928571428571428,0.4047619047619047,0.3492063492063492,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2666666666666666,0.3555555555555555,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.282051282051282,0.7521367521367522,0.0,0.0909090909090909,0.5,0.4090909090909091,0.2272727272727272,0.3636363636363636,0.0909090909090909,0.2644570563750283,0.2727355278093076,0.0082784714342792,0.2672165468531214,0.0073586412749148,0.2644570563750283,0.0,0.0590856997325862,0.0590856997325862,0.0393904664883908,0.0525206219845211,0.0590856997325862,0.0,0.0,0.0,0.0,0.0,0.0,0.6607929515418502,0.8458149779735683,0.185022026431718,0.7224669603524229,0.1644640234948605,0.6607929515418502,1.0,0.5,0.6666666666666666,0.0714285714285714,0.227475085930162,0.2022000763823661
BAs,15,,B1 As1,0.0833333333333333,0.5156510469368579,0.473351125919995,0.4410401285647924,0.4291493275562995,0.4203135646900318,0.043010752688172,0.3440860215053763,0.3010752688172043,0.1935483870967742,0.3010752688172043,0.043010752688172,0.7473684210526316,0.8217821782178217,0.1188118811881188,0.8105263157894737,0.1263157894736842,0.7473684210526316,0.0403431289071749,0.3041813794244963,0.2638382505173214,0.1722622541658357,0.2638382505173214,0.0403431289071749,0.2824869584850577,0.6127582377480644,0.3302712792630067,0.4476225981165611,0.3302712792630067,0.2824869584850577,0.75,0.8235294117647058,0.1176470588235294,0.7959183673469389,0.1249999999999999,0.75,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.2488262910798122,0.4131455399061033,0.1643192488262911,0.3309859154929577,0.1643192488262911,0.2488262910798122,0.3918495297805642,0.4357366771159875,0.0438871473354232,0.4137931034482759,0.0438871473354232,0.3918495297805642,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.5,0.3333333333333333,0.375,0.3999999999999999,0.2,0.0,1.0,1.0,0.4999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.5,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4,0.8,0.3999999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.2272727272727272,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.0139160045402951,0.1501475595913734,0.1362315550510783,0.0820317820658343,0.1362315550510783,0.0139160045402951,0.0,0.1940659620527187,0.1940659620527187,0.0970329810263593,0.1940659620527187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224669603524229,0.7224669603524229,0.0,0.7224669603524229,0.0,0.7224669603524229,1.0,0.375,0.4999999999999999,0.0,0.005304696364467,0.0053046963644668
Ba4Ga4GeSe12,16,,Ba4 Ga4 Ge1 Se12,0.25,0.3939796447096286,0.4098010121221467,0.4384365898889987,0.4539461434786155,0.4647084267765958,0.3225806451612903,0.5913978494623656,0.2688172043010752,0.3927291346646185,0.1513666398459025,0.3548387096774194,0.0842105263157894,0.8712871287128713,0.7920792079207921,0.7308270676691729,0.4926602219835302,0.9263157894736842,0.2827872647361399,0.5610021166946771,0.2782148519585372,0.3580742632378311,0.1546116978718827,0.3208008525052217,0.0758468780437859,0.3143589245443018,0.2385120465005159,0.1507314962509121,0.1135497206784196,0.126015032856479,0.0625,0.8823529411764706,0.8235294117647058,0.7142857142857143,0.5079365079365079,0.9375,0.5,0.8333333333333334,0.3333333333333333,0.5634920634920636,0.2055933484504914,0.5,0.4178403755868544,0.863849765258216,0.4460093896713615,0.5045830538788285,0.273727018193819,0.4178403755868544,0.0313479623824451,0.5517241379310345,0.5203761755485893,0.4003582624272279,0.3459791440087005,0.5517241379310345,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4821428571428572,0.6530612244897959,0.8,0.0,1.0,1.0,0.8095238095238093,0.6167800453514738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.5357142857142857,0.5,0.4166666666666666,0.290249433106576,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4571428571428571,0.4789115646258503,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.1038961038961038,0.1088435374149659,0.0909090909090909,0.1200227014755959,0.5262202043132804,0.4061975028376844,0.2358337387168261,0.2212468309306318,0.1841543700340522,0.0,0.1017445562205526,0.1017445562205526,0.060462183090478,0.0943597100115992,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.052863436123348,1.0,0.947136563876652,0.3194881476819802,0.6447501173744092,0.052863436123348,1.0,0.4821428571428572,0.8095238095238093,0.0,0.5403132865023446,0.3450215867858454
HgSe,18,,Hg1 Se1,0.0833333333333333,0.5156510469368579,0.473351125919995,0.4410401285647924,0.4291493275562995,0.4203135646900318,0.3548387096774194,0.8494623655913979,0.4946236559139785,0.6021505376344086,0.4946236559139785,0.3548387096774194,0.7368421052631579,0.8712871287128713,0.1782178217821782,0.8315789473684211,0.1894736842105263,0.7368421052631579,0.3208008525052217,0.8213521873924605,0.5005513348872387,0.5710765199488411,0.5005513348872387,0.3208008525052217,0.0578394797571009,0.126015032856479,0.068175553099378,0.09192725630679,0.068175553099378,0.0578394797571009,0.6875,0.8823529411764706,0.2352941176470588,0.7959183673469389,0.2499999999999999,0.6875,0.5,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.4178403755868544,0.4741784037558685,0.056338028169014,0.4460093896713615,0.056338028169014,0.4178403755868544,0.3793103448275862,0.5517241379310345,0.1724137931034482,0.4655172413793103,0.1724137931034482,0.3793103448275862,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.375,0.7999999999999998,0.0,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,1.0,0.4999999999999999,1.0,0.0,0.5357142857142857,0.8928571428571429,0.3571428571428571,0.7142857142857143,0.3571428571428571,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0,0.1779576500059023,0.1841543700340522,0.0061967200281498,0.1810560100199773,0.0061967200281498,0.1779576500059023,0.0,0.1017445562205526,0.1017445562205526,0.0508722781102763,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052863436123348,0.7224669603524229,0.6696035242290749,0.3876651982378854,0.6696035242290749,0.052863436123348,1.0,0.375,0.9999999999999998,0.4999999999999999,0.0790451360476617,0.0790451360476613
AgIn5Te8,19,,Ag1 In5 Te8,0.1666666666666666,0.4669076889067067,0.451932144290579,0.4510050142696188,0.4576659691714331,0.4653524973697328,0.4946236559139785,0.5483870967741935,0.053763440860215,0.533026113671275,0.0351108185209567,0.5483870967741935,0.6736842105263158,0.8811881188118812,0.2475247524752475,0.8616541353383459,0.1718582169709989,0.936842105263158,0.4397685257699366,0.5209720021304399,0.0812034763605032,0.496385131737579,0.0561985608979678,0.5209720021304399,0.1091470442295726,0.320536415165175,0.2113893709356023,0.1681889424755644,0.0843455689228453,0.1860466947931079,0.625,0.8823529411764706,0.2941176470588235,0.8309037900874636,0.2040816326530611,0.9375,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5023474178403756,0.5352112676056338,0.0328638497652582,0.5114017437961099,0.0206956021845357,0.5023474178403756,0.3103448275862069,0.4106583072100314,0.1003134796238244,0.37102552619794,0.090589213741923,0.4106583072100314,0.5,1.0,0.5,0.9642857142857144,0.1326530612244896,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4955357142857143,0.6204081632653061,0.8,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.5357142857142857,0.1785714285714285,0.4846938775510204,0.1166180758017492,0.5357142857142857,0.0,1.0,1.0,0.0714285714285714,0.2653061224489793,0.0,0.0,1.0,1.0,0.5857142857142856,0.5918367346938775,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.1363636363636363,0.1298701298701298,0.0909090909090909,0.0970715096481271,0.2644570563750283,0.1673855467269012,0.2184379222742986,0.1051865922302392,0.2644570563750283,0.0,0.0590856997325862,0.0590856997325862,0.0337632569900493,0.0578798691257987,0.0590856997325862,0.0,0.0,0.0,0.0,0.0,0.0,0.6035242290748899,0.9823788546255506,0.3788546255506608,0.6633102580239144,0.0911624561718961,0.6607929515418502,0.9642857142857144,0.4955357142857143,0.9999999999999998,0.0,0.0274296895550837,0.0242882769392475
Rb7Th2P6Se21,20,,Rb7 Th2 P6 Se21,0.25,0.4038392348077569,0.4235988716298662,0.4537591761635516,0.4690869024644547,0.4795767849229493,0.1505376344086021,0.956989247311828,0.8064516129032258,0.3605137395459976,0.1532258064516129,0.3548387096774194,0.031578947368421,0.8712871287128713,0.8415841584158416,0.6991228070175439,0.6394736842105263,0.9263157894736842,0.123320169391543,0.9507723009550187,0.8274521315634757,0.3280934195499593,0.1535314898766651,0.3208008525052217,0.0783541043688746,0.527433781658655,0.4490796772897802,0.1313169632894809,0.0880259596375942,0.126015032856479,0.0,0.8823529411764706,0.8823529411764706,0.685374149659864,0.6718749999999999,0.9375,0.3333333333333333,1.0,0.6666666666666666,0.5324074074074074,0.2083333333333333,0.5,0.3568075117370892,0.8873239436619719,0.5305164319248826,0.5213875847678664,0.3513302034428794,0.4178403755868544,0.0094043887147335,0.5517241379310345,0.542319749216301,0.4056948798328108,0.3628526645768025,0.5517241379310345,0.5,1.0,0.5,0.902777777777778,0.3132716049382715,1.0,0.0,0.6666666666666666,0.6666666666666666,0.53125,0.5666666666666665,0.8,0.0,1.0,1.0,0.5944444444444443,0.946296296296296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.5357142857142857,0.3422619047619047,0.4513888888888889,0.5357142857142857,0.0,1.0,1.0,0.1944444444444444,0.6265432098765431,0.0,0.0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.4,0.0,0.8888888888888888,0.8888888888888888,0.0493827160493827,0.186556927297668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.3636363636363636,0.3181818181818182,0.1047979797979798,0.0785634118967452,0.0909090909090909,0.1537365547804767,0.7725993189557321,0.6188627641752554,0.2967584635064194,0.3700984431272431,0.1841543700340522,0.0,0.2069272889341653,0.2069272889341653,0.0938388726176832,0.0938388726176832,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2798580518844835,0.7162261380323055,0.052863436123348,0.902777777777778,0.53125,0.5944444444444443,0.0,0.5717011489261534,0.380861196288133
TlS,21,,Tl1 S1,0.0833333333333333,0.5156510469368579,0.473351125919995,0.4410401285647924,0.4291493275562995,0.4203135646900318,0.1612903225806451,0.8602150537634409,0.6989247311827957,0.510752688172043,0.6989247311827957,0.1612903225806451,0.7894736842105263,0.8613861386138614,0.1188118811881188,0.8526315789473684,0.1263157894736842,0.7894736842105263,0.1278110074872405,0.8369629855395275,0.7091519780522869,0.4823869965133839,0.7091519780522869,0.1278110074872405,0.0982806465756014,0.1478055862577743,0.0495249396821729,0.1230431164166879,0.0495249396821729,0.0982806465756014,0.75,0.8823529411764706,0.1764705882352941,0.826530612244898,0.1874999999999999,0.75,0.3333333333333333,0.8333333333333334,0.5,0.5833333333333334,0.5,0.3333333333333333,0.3474178403755869,0.5352112676056338,0.1877934272300469,0.4413145539906103,0.1877934272300469,0.3474178403755869,0.2601880877742947,0.5611285266457681,0.3009404388714733,0.4106583072100314,0.3009404388714733,0.2601880877742947,1.0,1.0,0.0,1.0,0.0,1.0,0.2,0.6666666666666666,0.5,0.46875,0.5999999999999999,0.2,0.0,1.0,1.0,0.4999999999999999,0.9999999999999998,0.0,0.0,1.0,1.0,0.4999999999999999,1.0,0.0,0.1785714285714285,0.9285714285714286,0.75,0.5535714285714286,0.75,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6,0.7,0.5999999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2272727272727272,0.1363636363636363,0.1590909090909091,0.1363636363636363,0.0909090909090909,0.1829455164585698,0.193144154370034,0.0101986379114642,0.1880448354143019,0.0101986379114642,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,0.8458149779735683,0.5462555066079295,0.5726872246696034,0.5462555066079295,0.2995594713656387,1.0,0.46875,0.4999999999999999,0.4999999999999999,0.223326342361,0.2233263423609999
CdS,22,,Cd1 S1,0.0833333333333333,0.5156510469368579,0.473351125919995,0.4410401285647924,0.4291493275562995,0.4203135646900318,0.1612903225806451,0.5053763440860215,0.3440860215053763,0.3333333333333333,0.3440860215053763,0.1612903225806451,0.7263157894736842,0.8613861386138614,0.1782178217821782,0.8210526315789474,0.1894736842105263,0.7263157894736842,0.1278110074872405,0.4584637868414301,0.3306527793541896,0.2931373971643353,0.3306527793541896,0.1278110074872405,0.0982806465756014,0.1523264697465732,0.0540458231709718,0.1253035581610873,0.0540458231709718,0.0982806465756014,0.6875,0.8823529411764706,0.2352941176470588,0.7959183673469389,0.2499999999999999,0.6875,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3474178403755869,0.5305164319248826,0.1830985915492957,0.4389671361502347,0.1830985915492957,0.3474178403755869,0.2821316614420062,0.5611285266457681,0.2789968652037618,0.421630094043887,0.2789968652037617,0.2821316614420062,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.375,0.7999999999999998,0.0,0.0,1.0,1.0,0.4999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.3928571428571428,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0,0.1258115777525539,0.1829455164585698,0.0571339387060158,0.1543785471055618,0.0571339387060158,0.1258115777525539,0.0,0.2804023939895581,0.2804023939895581,0.140201196994779,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,0.8458149779735683,0.5462555066079295,0.5726872246696034,0.5462555066079295,0.2995594713656387,1.0,0.375,0.4999999999999999,0.0,0.1949650854273622,0.1949650854273622
